file,fat tree,DragonFly+,HyperX
gpt_175B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,90194313216,225485783040,154618822656
gpt_22B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_22B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_7B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_175B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_7B-world_size2048-tp4-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_7B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
gpt_7B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
llama_65B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,309237645312,257698037760,154618822656
gpt_175B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,309237645312,257698037760,154618822656
llama_65B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,309237645312,257698037760,154618822656
gpt_175B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,90194313216,225485783040,154618822656
llama_65B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,309237645312,257698037760,154618822656
